,IWM.Open,IWM.High,IWM.Low,IWM.Close,IWM.Volume,IWM.hasGaps
11/5/2019 14:02,159.28,159.3,159.26,159.27,98,0
11/5/2019 14:03,159.26,159.3,159.26,159.28,62,0
11/5/2019 14:04,159.27,159.28,159.26,159.27,96,0
11/5/2019 14:05,159.27,159.28,159.21,159.22,153,0
11/5/2019 14:06,159.22,159.23,159.18,159.19,102,0
11/5/2019 14:07,159.2,159.2,159.17,159.17,96,0
11/5/2019 14:08,159.17,159.26,159.17,159.26,217,0
11/5/2019 14:09,159.26,159.31,159.26,159.29,221,0
11/5/2019 14:10,159.28,159.31,159.27,159.29,232,0
11/5/2019 14:11,159.29,159.3,159.26,159.26,115,0
11/5/2019 14:12,159.26,159.27,159.25,159.26,43,0
11/5/2019 14:13,159.26,159.29,159.25,159.26,98,0
11/5/2019 14:14,159.25,159.29,159.25,159.25,106,0
11/5/2019 14:15,159.24,159.26,159.23,159.25,80,0
11/5/2019 14:16,159.25,159.26,159.25,159.25,17,0
11/5/2019 14:17,159.25,159.26,159.23,159.24,144,0
11/5/2019 14:18,159.24,159.24,159.22,159.22,195,0
11/5/2019 14:19,159.23,159.26,159.23,159.25,118,0
11/5/2019 14:20,159.24,159.25,159.22,159.23,155,0
11/5/2019 14:21,159.23,159.26,159.22,159.23,124,0
11/5/2019 14:22,159.23,159.26,159.21,159.21,129,0
11/5/2019 14:23,159.2,159.23,159.2,159.22,87,0
11/5/2019 14:24,159.22,159.25,159.21,159.24,71,0
11/5/2019 14:25,159.24,159.24,159.2,159.21,71,0
11/5/2019 14:26,159.2,159.22,159.19,159.2,72,0
11/5/2019 14:27,159.2,159.21,159.19,159.19,97,0
11/5/2019 14:28,159.2,159.22,159.19,159.21,85,0
11/5/2019 14:29,159.21,159.23,159.21,159.21,210,0
11/5/2019 14:30,159.22,159.25,159.21,159.24,212,0
11/5/2019 14:31,159.24,159.26,159.19,159.19,110,0
11/5/2019 14:32,159.2,159.21,159.17,159.18,403,0
11/5/2019 14:33,159.19,159.21,159.16,159.18,76,0
11/5/2019 14:34,159.18,159.23,159.17,159.22,109,0
11/5/2019 14:35,159.22,159.26,159.21,159.24,316,0
11/5/2019 14:36,159.25,159.26,159.22,159.23,125,0
11/5/2019 14:37,159.23,159.27,159.22,159.23,240,0
11/5/2019 14:38,159.22,159.27,159.21,159.26,224,0
11/5/2019 14:39,159.27,159.3,159.26,159.27,113,0
11/5/2019 14:40,159.26,159.28,159.25,159.28,146,0
11/5/2019 14:41,159.28,159.29,159.24,159.26,178,0
11/5/2019 14:42,159.26,159.29,159.26,159.27,410,0
11/5/2019 14:43,159.27,159.28,159.26,159.27,97,0
11/5/2019 14:44,159.26,159.26,159.23,159.24,513,0
11/5/2019 14:45,159.24,159.26,159.23,159.25,341,0
11/5/2019 14:46,159.26,159.27,159.24,159.27,141,0
11/5/2019 14:47,159.26,159.26,159.21,159.21,148,0
11/5/2019 14:48,159.21,159.22,159.18,159.21,281,0
11/5/2019 14:49,159.21,159.21,159.14,159.16,416,0
11/5/2019 14:50,159.16,159.22,159.14,159.18,963,0
11/5/2019 14:51,159.19,159.2,159.14,159.18,635,0
11/5/2019 14:52,159.18,159.18,159.15,159.17,654,0
11/5/2019 14:53,159.17,159.19,159.17,159.18,524,0
11/5/2019 14:54,159.18,159.21,159.14,159.14,674,0
11/5/2019 14:55,159.15,159.18,159.13,159.15,851,0
11/5/2019 14:56,159.16,159.16,159.13,159.14,795,0
11/5/2019 14:57,159.13,159.15,159.03,159.03,951,0
11/5/2019 14:58,159.03,159.1,159.01,159.04,2095,0
11/5/2019 14:59,159.04,159.16,159.04,159.11,4194,0
11/6/2019 8:30,158.99,158.99,158.65,158.73,1357,0
11/6/2019 8:31,158.73,158.77,158.6,158.67,735,0
11/6/2019 8:32,158.65,158.66,158.48,158.5,519,0
11/6/2019 8:33,158.5,158.52,158.44,158.5,814,0
11/6/2019 8:34,158.49,158.5,158.38,158.43,472,0
11/6/2019 8:35,158.45,158.48,158.38,158.4,267,0
11/6/2019 8:36,158.38,158.46,158.28,158.4,1196,0
11/6/2019 8:37,158.37,158.37,158.22,158.23,469,0
11/6/2019 8:38,158.23,158.34,158.18,158.25,658,0
11/6/2019 8:39,158.3,158.43,158.27,158.42,564,0
11/6/2019 8:40,158.46,158.48,158.36,158.41,850,0
11/6/2019 8:41,158.44,158.48,158.34,158.41,334,0
11/6/2019 8:42,158.41,158.43,158.36,158.43,580,0
11/6/2019 8:43,158.44,158.64,158.4,158.6,571,0
11/6/2019 8:44,158.62,158.64,158.53,158.55,310,0
11/6/2019 8:45,158.56,158.61,158.48,158.5,228,0
11/6/2019 8:46,158.5,158.58,158.48,158.48,385,0
11/6/2019 8:47,158.48,158.58,158.47,158.53,171,0
11/6/2019 8:48,158.52,158.55,158.4,158.46,315,0
11/6/2019 8:49,158.46,158.47,158.35,158.36,238,0
11/6/2019 8:50,158.37,158.39,158.31,158.39,414,0
11/6/2019 8:51,158.38,158.55,158.37,158.5,474,0
11/6/2019 8:52,158.49,158.49,158.36,158.36,166,0
11/6/2019 8:53,158.35,158.43,158.31,158.42,144,0
11/6/2019 8:54,158.42,158.45,158.39,158.42,99,0
11/6/2019 8:55,158.41,158.6,158.41,158.56,444,0
11/6/2019 8:56,158.55,158.64,158.53,158.62,271,0
11/6/2019 8:57,158.64,158.73,158.63,158.73,250,0
11/6/2019 8:58,158.73,158.78,158.68,158.7,324,0
11/6/2019 8:59,158.71,158.84,158.69,158.77,165,0
11/6/2019 9:00,158.75,158.84,158.72,158.79,346,0
11/6/2019 9:01,158.78,158.89,158.78,158.89,161,0
11/6/2019 9:02,158.9,158.9,158.85,158.88,187,0
11/6/2019 9:03,158.89,158.9,158.75,158.78,229,0
11/6/2019 9:04,158.78,158.8,158.7,158.76,2758,0
11/6/2019 9:05,158.78,158.84,158.77,158.78,249,0
11/6/2019 9:06,158.78,158.83,158.76,158.77,235,0
11/6/2019 9:07,158.77,158.85,158.77,158.81,186,0
11/6/2019 9:08,158.84,158.86,158.74,158.8,151,0
11/6/2019 9:09,158.81,158.85,158.77,158.85,152,0
11/6/2019 9:10,158.86,158.92,158.83,158.92,263,0
11/6/2019 9:11,158.92,158.96,158.83,158.84,182,0
11/6/2019 9:12,158.85,158.87,158.81,158.85,113,0
11/6/2019 9:13,158.84,158.99,158.82,158.9,432,0
11/6/2019 9:14,158.89,158.95,158.87,158.89,240,0
11/6/2019 9:15,158.89,158.91,158.77,158.77,168,0
11/6/2019 9:16,158.77,158.81,158.75,158.79,550,0
11/6/2019 9:17,158.76,158.82,158.75,158.76,77,0
11/6/2019 9:18,158.77,158.77,158.72,158.74,84,0
11/6/2019 9:19,158.73,158.74,158.66,158.68,212,0
11/6/2019 9:20,158.67,158.77,158.65,158.77,163,0
11/6/2019 9:21,158.77,158.81,158.74,158.75,96,0
11/6/2019 9:22,158.75,158.76,158.66,158.66,52,0
11/6/2019 9:23,158.66,158.69,158.64,158.69,59,0
11/6/2019 9:24,158.7,158.77,158.7,158.72,98,0
11/6/2019 9:25,158.74,158.76,158.73,158.73,49,0
11/6/2019 9:26,158.74,158.74,158.67,158.69,155,0
11/6/2019 9:27,158.67,158.67,158.61,158.61,75,0
11/6/2019 9:28,158.6,158.6,158.52,158.54,80,0
11/6/2019 9:29,158.54,158.61,158.54,158.59,248,0
11/6/2019 9:30,158.58,158.58,158.4,158.43,447,0
11/6/2019 9:31,158.43,158.46,158.4,158.43,196,0
11/6/2019 9:32,158.42,158.44,158.29,158.29,425,0
11/6/2019 9:33,158.3,158.43,158.29,158.35,699,0
11/6/2019 9:34,158.36,158.39,158.34,158.36,257,0
11/6/2019 9:35,158.37,158.39,158.34,158.36,335,0
11/6/2019 9:36,158.37,158.44,158.37,158.43,296,0
11/6/2019 9:37,158.43,158.53,158.43,158.46,291,0
11/6/2019 9:38,158.47,158.48,158.38,158.38,188,0
11/6/2019 9:39,158.39,158.41,158.35,158.37,219,0
11/6/2019 9:40,158.38,158.44,158.38,158.43,402,0
11/6/2019 9:41,158.43,158.49,158.42,158.42,207,0
11/6/2019 9:42,158.44,158.81,158.44,158.77,647,0
11/6/2019 9:43,158.77,158.78,158.68,158.71,2892,0
11/6/2019 9:44,158.7,158.73,158.64,158.72,198,0
11/6/2019 9:45,158.75,158.76,158.63,158.63,171,0
11/6/2019 9:46,158.62,158.63,158.53,158.56,538,0
11/6/2019 9:47,158.57,158.58,158.45,158.45,986,0
11/6/2019 9:48,158.46,158.51,158.44,158.51,299,0
11/6/2019 9:49,158.52,158.52,158.45,158.47,120,0
11/6/2019 9:50,158.47,158.47,158.38,158.39,67,0
11/6/2019 9:51,158.39,158.39,158.3,158.34,499,0
11/6/2019 9:52,158.34,158.41,158.34,158.37,209,0
11/6/2019 9:53,158.37,158.37,158.32,158.33,122,0
11/6/2019 9:54,158.33,158.37,158.33,158.35,82,0
11/6/2019 9:55,158.34,158.35,158.3,158.34,99,0
11/6/2019 9:56,158.33,158.42,158.32,158.42,99,0
11/6/2019 9:57,158.43,158.46,158.39,158.41,311,0
11/6/2019 9:58,158.42,158.42,158.32,158.33,319,0
11/6/2019 9:59,158.34,158.38,158.32,158.37,583,0
11/6/2019 10:00,158.41,158.49,158.41,158.48,177,0
11/6/2019 10:01,158.48,158.51,158.44,158.45,139,0
11/6/2019 10:02,158.45,158.45,158.4,158.44,98,0
11/6/2019 10:03,158.46,158.51,158.41,158.43,499,0
11/6/2019 10:04,158.43,158.51,158.43,158.5,156,0
11/6/2019 10:05,158.5,158.52,158.46,158.5,195,0
11/6/2019 10:06,158.5,158.56,158.49,158.55,80,0
11/6/2019 10:07,158.54,158.54,158.5,158.51,76,0
11/6/2019 10:08,158.52,158.56,158.51,158.55,44,0
11/6/2019 10:09,158.54,158.61,158.53,158.53,303,0
11/6/2019 10:10,158.54,158.55,158.51,158.51,59,0
11/6/2019 10:11,158.52,158.56,158.52,158.56,42,0
11/6/2019 10:12,158.56,158.58,158.52,158.56,42,0
11/6/2019 10:13,158.56,158.58,158.51,158.52,29,0
11/6/2019 10:14,158.51,158.51,158.45,158.47,70,0
11/6/2019 10:15,158.45,158.5,158.45,158.48,46,0
11/6/2019 10:16,158.49,158.53,158.45,158.45,99,0
11/6/2019 10:17,158.45,158.47,158.42,158.43,174,0
11/6/2019 10:18,158.42,158.47,158.42,158.46,68,0
11/6/2019 10:19,158.45,158.55,158.45,158.55,86,0
11/6/2019 10:20,158.54,158.54,158.47,158.47,77,0
11/6/2019 10:21,158.48,158.53,158.47,158.53,72,0
11/6/2019 10:22,158.54,158.56,158.51,158.51,104,0
11/6/2019 10:23,158.49,158.51,158.45,158.45,301,0
11/6/2019 10:24,158.45,158.47,158.43,158.47,36,0
11/6/2019 10:25,158.45,158.47,158.42,158.47,40,0
11/6/2019 10:26,158.46,158.52,158.46,158.52,87,0
11/6/2019 10:27,158.54,158.55,158.48,158.51,69,0
11/6/2019 10:28,158.51,158.51,158.43,158.43,121,0
11/6/2019 10:29,158.44,158.51,158.44,158.49,243,0
11/6/2019 10:30,158.49,158.58,158.48,158.58,121,0
11/6/2019 10:31,158.57,158.6,158.56,158.58,207,0
11/6/2019 10:32,158.61,158.64,158.59,158.63,114,0
11/6/2019 10:33,158.63,158.64,158.59,158.61,132,0
11/6/2019 10:34,158.62,158.63,158.6,158.61,136,0
11/6/2019 10:35,158.62,158.63,158.55,158.56,243,0
11/6/2019 10:36,158.55,158.56,158.52,158.53,160,0
11/6/2019 10:37,158.53,158.59,158.53,158.57,90,0
11/6/2019 10:38,158.59,158.6,158.53,158.53,59,0
11/6/2019 10:39,158.54,158.57,158.52,158.54,67,0
11/6/2019 10:40,158.55,158.56,158.49,158.5,108,0
11/6/2019 10:41,158.49,158.52,158.48,158.5,55,0
11/6/2019 10:42,158.5,158.5,158.47,158.47,54,0
11/6/2019 10:43,158.47,158.48,158.41,158.41,297,0
11/6/2019 10:44,158.42,158.67,158.19,158.25,3316,0
11/6/2019 10:45,158.29,158.49,158.09,158.49,1317,0
11/6/2019 10:46,158.47,158.52,158.29,158.39,416,0
11/6/2019 10:47,158.43,158.45,158.3,158.32,241,0
11/6/2019 10:48,158.33,158.34,158.08,158.12,1321,0
11/6/2019 10:49,158.13,158.25,158.08,158.21,497,0
11/6/2019 10:50,158.19,158.19,158.05,158.08,339,0
11/6/2019 10:51,158.07,158.08,157.96,158.05,422,0
11/6/2019 10:52,158.06,158.07,157.95,157.97,827,0
11/6/2019 10:53,157.96,158.05,157.88,157.95,659,0
11/6/2019 10:54,157.94,157.96,157.89,157.95,324,0
11/6/2019 10:55,157.95,158.12,157.95,158.12,268,0
11/6/2019 10:56,158.11,158.15,158.04,158.14,518,0
11/6/2019 10:57,158.13,158.14,158.02,158.07,1208,0
11/6/2019 10:58,158.06,158.1,158.05,158.1,194,0
11/6/2019 10:59,158.09,158.12,158.06,158.07,347,0
11/6/2019 11:00,158.08,158.12,158.07,158.09,97,0
11/6/2019 11:01,158.08,158.14,158.07,158.14,209,0
11/6/2019 11:02,158.13,158.25,158.12,158.18,411,0
11/6/2019 11:03,158.18,158.18,158.12,158.14,251,0
11/6/2019 11:04,158.14,158.23,158.14,158.22,137,0
11/6/2019 11:05,158.21,158.26,158.18,158.22,142,0
11/6/2019 11:06,158.21,158.24,158.19,158.2,103,0
11/6/2019 11:07,158.19,158.23,158.18,158.22,120,0
11/6/2019 11:08,158.22,158.25,158.21,158.24,123,0
11/6/2019 11:09,158.24,158.26,158.21,158.23,55,0
11/6/2019 11:10,158.24,158.24,158.18,158.18,83,0
11/6/2019 11:11,158.19,158.2,158.14,158.14,100,0
11/6/2019 11:12,158.15,158.17,158.12,158.15,164,0
11/6/2019 11:13,158.15,158.21,158.15,158.16,104,0
11/6/2019 11:14,158.17,158.17,158.1,158.13,148,0
11/6/2019 11:15,158.13,158.13,158.06,158.09,144,0
11/6/2019 11:16,158.09,158.11,158.06,158.08,81,0
11/6/2019 11:17,158.08,158.09,158.04,158.04,106,0
11/6/2019 11:18,158.04,158.08,158.04,158.04,61,0
11/6/2019 11:19,158.04,158.08,158.04,158.07,40,0
11/6/2019 11:20,158.04,158.11,158.04,158.11,51,0
11/6/2019 11:21,158.13,158.13,158.05,158.06,75,0
11/6/2019 11:22,158.05,158.05,157.99,158.01,80,0
11/6/2019 11:23,157.99,158.02,157.96,157.96,65,0
11/6/2019 11:24,157.97,158.02,157.97,157.99,64,0
11/6/2019 11:25,158.01,158.04,157.99,158.02,212,0
11/6/2019 11:26,158.04,158.04,157.95,157.96,76,0
11/6/2019 11:27,157.95,158,157.95,157.97,93,0
11/6/2019 11:28,157.97,157.97,157.86,157.88,273,0
11/6/2019 11:29,157.87,157.92,157.87,157.9,127,0
11/6/2019 11:30,157.91,157.94,157.89,157.92,91,0
11/6/2019 11:31,157.91,157.94,157.9,157.93,238,0
11/6/2019 11:32,157.95,157.96,157.89,157.92,153,0
11/6/2019 11:33,157.92,157.94,157.91,157.92,155,0
11/6/2019 11:34,157.93,157.93,157.91,157.93,451,0
11/6/2019 11:35,157.93,157.94,157.91,157.94,293,0
11/6/2019 11:36,157.95,158,157.95,157.98,125,0
11/6/2019 11:37,157.98,157.99,157.94,157.98,90,0
11/6/2019 11:38,157.99,158.01,157.98,157.99,400,0
11/6/2019 11:39,157.99,158.03,157.98,158.02,118,0
11/6/2019 11:40,158.02,158.04,158,158.02,71,0
11/6/2019 11:41,158.02,158.02,158,158,51,0
11/6/2019 11:42,157.99,158.05,157.97,158.04,141,0
11/6/2019 11:43,158.03,158.03,158,158,32,0
11/6/2019 11:44,158.01,158.04,158,158,82,0
11/6/2019 11:45,158.01,158.01,157.97,157.97,25,0
11/6/2019 11:46,157.98,157.99,157.97,157.97,104,0
11/6/2019 11:47,157.98,158.01,157.98,157.99,27,0
11/6/2019 11:48,158,158,157.96,157.97,35,0
11/6/2019 11:49,157.98,158.05,157.97,158.03,291,0
11/6/2019 11:50,158.02,158.03,157.97,157.97,27,0
11/6/2019 11:51,157.97,158,157.94,157.95,77,0
11/6/2019 11:52,157.96,157.98,157.96,157.96,101,0
11/6/2019 11:53,157.97,157.98,157.92,157.93,52,0
11/6/2019 11:54,157.93,157.94,157.89,157.89,366,0
11/6/2019 11:55,157.9,157.9,157.89,157.9,144,0
11/6/2019 11:56,157.89,157.9,157.86,157.87,352,0
11/6/2019 11:57,157.87,157.89,157.84,157.88,165,0
11/6/2019 11:58,157.88,157.92,157.87,157.91,122,0
11/6/2019 11:59,157.91,157.94,157.89,157.93,135,0
11/6/2019 12:00,157.93,157.99,157.92,157.93,98,0
11/6/2019 12:01,157.92,157.95,157.9,157.93,80,0
11/6/2019 12:02,157.93,157.96,157.91,157.96,40,0
11/6/2019 12:03,157.97,158.01,157.96,158,33,0
11/6/2019 12:04,158,158.01,157.97,158,46,0
11/6/2019 12:05,158,158,157.94,157.96,39,0
11/6/2019 12:06,157.93,157.94,157.9,157.9,60,0
11/6/2019 12:07,157.89,157.9,157.86,157.87,56,0
11/6/2019 12:08,157.86,157.86,157.81,157.82,66,0
11/6/2019 12:09,157.82,157.86,157.82,157.85,134,0
11/6/2019 12:10,157.84,157.86,157.82,157.85,29,0
11/6/2019 12:11,157.85,157.86,157.82,157.83,104,0
11/6/2019 12:12,157.84,157.85,157.83,157.85,38,0
11/6/2019 12:13,157.86,157.88,157.85,157.85,31,0
11/6/2019 12:14,157.88,157.88,157.85,157.86,30,0
11/6/2019 12:15,157.86,157.92,157.86,157.92,62,0
11/6/2019 12:16,157.94,158.01,157.93,158,209,0
11/6/2019 12:17,158.01,158.08,158,158.01,349,0
11/6/2019 12:18,158.02,158.05,158.01,158.05,127,0
11/6/2019 12:19,158.05,158.07,158.04,158.07,46,0
11/6/2019 12:20,158.08,158.17,158.07,158.16,250,0
11/6/2019 12:21,158.16,158.22,158.14,158.22,190,0
11/6/2019 12:22,158.22,158.24,158.21,158.22,225,0
11/6/2019 12:23,158.21,158.25,158.2,158.23,176,0
11/6/2019 12:24,158.24,158.24,158.19,158.2,144,0
11/6/2019 12:25,158.2,158.21,158.14,158.19,168,0
11/6/2019 12:26,158.19,158.21,158.18,158.21,90,0
11/6/2019 12:27,158.2,158.23,158.2,158.21,80,0
11/6/2019 12:28,158.23,158.27,158.23,158.25,110,0
11/6/2019 12:29,158.26,158.27,158.23,158.24,38,0
11/6/2019 12:30,158.22,158.22,158.17,158.18,75,0
11/6/2019 12:31,158.18,158.22,158.15,158.22,66,0
11/6/2019 12:32,158.21,158.22,158.18,158.2,141,0
11/6/2019 12:33,158.2,158.22,158.19,158.2,41,0
11/6/2019 12:34,158.2,158.21,158.17,158.17,97,0
11/6/2019 12:35,158.17,158.4,158.17,158.38,514,0
11/6/2019 12:36,158.37,158.42,158.33,158.33,225,0
11/6/2019 12:37,158.34,158.35,158.31,158.34,166,0
11/6/2019 12:38,158.34,158.36,158.3,158.32,78,0
11/6/2019 12:39,158.32,158.32,158.3,158.3,64,0
11/6/2019 12:40,158.31,158.38,158.3,158.34,189,0
11/6/2019 12:41,158.34,158.45,158.33,158.43,249,0
11/6/2019 12:42,158.45,158.46,158.38,158.39,83,0
11/6/2019 12:43,158.39,158.44,158.38,158.43,87,0
11/6/2019 12:44,158.44,158.5,158.43,158.49,129,0
11/6/2019 12:45,158.49,158.53,158.44,158.45,358,0
11/6/2019 12:46,158.45,158.46,158.39,158.46,58,0
11/6/2019 12:47,158.45,158.46,158.42,158.42,74,0
11/6/2019 12:48,158.41,158.42,158.38,158.42,44,0
11/6/2019 12:49,158.41,158.44,158.41,158.44,51,0
11/6/2019 12:50,158.43,158.46,158.43,158.45,112,0
11/6/2019 12:51,158.46,158.47,158.43,158.44,66,0
11/6/2019 12:52,158.45,158.47,158.43,158.45,102,0
11/6/2019 12:53,158.45,158.47,158.43,158.43,144,0
11/6/2019 12:54,158.42,158.45,158.41,158.41,200,0
11/6/2019 12:55,158.41,158.48,158.41,158.45,410,0
11/6/2019 12:56,158.45,158.48,158.44,158.48,384,0
11/6/2019 12:57,158.48,158.52,158.46,158.51,428,0
11/6/2019 12:58,158.52,158.52,158.46,158.47,180,0
11/6/2019 12:59,158.46,158.5,158.45,158.49,68,0
11/6/2019 13:00,158.5,158.59,158.5,158.59,487,0
11/6/2019 13:01,158.6,158.63,158.59,158.61,390,0
11/6/2019 13:02,158.6,158.61,158.54,158.54,217,0
11/6/2019 13:03,158.53,158.57,158.5,158.5,118,0
11/6/2019 13:04,158.51,158.53,158.48,158.53,96,0
11/6/2019 13:05,158.53,158.56,158.48,158.48,180,0
11/6/2019 13:06,158.48,158.49,158.46,158.47,50,0
11/6/2019 13:07,158.47,158.51,158.45,158.5,141,0
11/6/2019 13:08,158.51,158.54,158.51,158.53,102,0
11/6/2019 13:09,158.54,158.58,158.53,158.57,328,0
11/6/2019 13:10,158.58,158.61,158.54,158.57,193,0
11/6/2019 13:11,158.57,158.6,158.55,158.59,157,0
11/6/2019 13:12,158.59,158.6,158.53,158.58,182,0
11/6/2019 13:13,158.58,158.59,158.55,158.55,177,0
11/6/2019 13:14,158.54,158.55,158.51,158.53,153,0
11/6/2019 13:15,158.52,158.55,158.51,158.52,143,0
11/6/2019 13:16,158.51,158.56,158.51,158.56,116,0
11/6/2019 13:17,158.56,158.57,158.51,158.52,95,0
11/6/2019 13:18,158.51,158.52,158.49,158.5,41,0
11/6/2019 13:19,158.5,158.54,158.47,158.52,118,0
11/6/2019 13:20,158.52,158.55,158.52,158.55,47,0
11/6/2019 13:21,158.55,158.56,158.5,158.51,267,0
11/6/2019 13:22,158.5,158.51,158.46,158.47,186,0
11/6/2019 13:23,158.47,158.47,158.42,158.44,223,0
11/6/2019 13:24,158.44,158.49,158.42,158.49,219,0
11/6/2019 13:25,158.48,158.49,158.45,158.46,154,0
11/6/2019 13:26,158.46,158.47,158.43,158.44,157,0
11/6/2019 13:27,158.44,158.44,158.41,158.43,83,0
11/6/2019 13:28,158.44,158.44,158.39,158.41,186,0
11/6/2019 13:29,158.4,158.45,158.39,158.44,93,0
11/6/2019 13:30,158.45,158.49,158.45,158.47,118,0
11/6/2019 13:31,158.47,158.48,158.46,158.47,52,0
11/6/2019 13:32,158.46,158.47,158.42,158.43,127,0
11/6/2019 13:33,158.43,158.44,158.42,158.42,85,0
11/6/2019 13:34,158.42,158.43,158.39,158.4,77,0
11/6/2019 13:35,158.39,158.41,158.38,158.38,68,0
11/6/2019 13:36,158.37,158.39,158.36,158.39,74,0
11/6/2019 13:37,158.38,158.39,158.34,158.35,84,0
11/6/2019 13:38,158.35,158.38,158.34,158.38,81,0
11/6/2019 13:39,158.37,158.38,158.34,158.36,407,0
11/6/2019 13:40,158.37,158.38,158.36,158.36,578,0
11/6/2019 13:41,158.37,158.37,158.33,158.34,166,0
11/6/2019 13:42,158.34,158.37,158.33,158.37,238,0
11/6/2019 13:43,158.37,158.4,158.36,158.39,116,0
11/6/2019 13:44,158.38,158.4,158.32,158.34,151,0
11/6/2019 13:45,158.35,158.37,158.33,158.34,87,0
11/6/2019 13:46,158.34,158.36,158.33,158.36,70,0
11/6/2019 13:47,158.37,158.38,158.33,158.34,116,0
11/6/2019 13:48,158.34,158.4,158.34,158.4,164,0
11/6/2019 13:49,158.4,158.42,158.39,158.42,66,0
11/6/2019 13:50,158.41,158.45,158.41,158.44,203,0
11/6/2019 13:51,158.44,158.46,158.42,158.44,61,0
11/6/2019 13:52,158.44,158.45,158.4,158.42,66,0
11/6/2019 13:53,158.42,158.43,158.39,158.41,73,0
11/6/2019 13:54,158.41,158.42,158.39,158.41,72,0
11/6/2019 13:55,158.4,158.41,158.38,158.4,78,0
11/6/2019 13:56,158.41,158.43,158.38,158.4,194,0
11/6/2019 13:57,158.41,158.42,158.4,158.41,105,0
11/6/2019 13:58,158.41,158.43,158.39,158.41,92,0
11/6/2019 13:59,158.4,158.4,158.34,158.38,145,0
11/6/2019 14:00,158.39,158.4,158.36,158.36,75,0
11/6/2019 14:01,158.35,158.4,158.34,158.37,229,0
11/6/2019 14:02,158.37,158.4,158.37,158.38,84,0
11/6/2019 14:03,158.38,158.4,158.37,158.39,253,0
11/6/2019 14:04,158.39,158.4,158.36,158.36,75,0
11/6/2019 14:05,158.37,158.38,158.35,158.38,289,0
11/6/2019 14:06,158.38,158.4,158.35,158.4,218,0
11/6/2019 14:07,158.39,158.41,158.38,158.4,115,0
11/6/2019 14:08,158.39,158.4,158.36,158.37,172,0
11/6/2019 14:09,158.37,158.39,158.37,158.38,166,0
11/6/2019 14:10,158.37,158.43,158.36,158.42,284,0
11/6/2019 14:11,158.42,158.47,158.4,158.46,240,0
11/6/2019 14:12,158.46,158.46,158.42,158.43,158,0
11/6/2019 14:13,158.43,158.44,158.42,158.44,56,0
11/6/2019 14:14,158.44,158.44,158.4,158.41,94,0
11/6/2019 14:15,158.4,158.41,158.38,158.4,122,0
11/6/2019 14:16,158.4,158.4,158.35,158.38,141,0
11/6/2019 14:17,158.39,158.44,158.39,158.42,124,0
11/6/2019 14:18,158.42,158.43,158.4,158.41,99,0
11/6/2019 14:19,158.41,158.45,158.41,158.45,124,0
11/6/2019 14:20,158.45,158.49,158.45,158.48,159,0
11/6/2019 14:21,158.48,158.51,158.48,158.5,110,0
11/6/2019 14:22,158.51,158.51,158.46,158.48,197,0
11/6/2019 14:23,158.49,158.51,158.48,158.5,84,0
11/6/2019 14:24,158.49,158.5,158.46,158.46,93,0
11/6/2019 14:25,158.45,158.47,158.44,158.45,142,0
11/6/2019 14:26,158.44,158.46,158.42,158.43,89,0
11/6/2019 14:27,158.43,158.44,158.4,158.44,84,0
11/6/2019 14:28,158.43,158.43,158.4,158.41,61,0
11/6/2019 14:29,158.41,158.41,158.38,158.4,99,0
11/6/2019 14:30,158.41,158.41,158.37,158.39,162,0
11/6/2019 14:31,158.39,158.41,158.35,158.35,220,0
11/6/2019 14:32,158.35,158.35,158.29,158.31,563,0
11/6/2019 14:33,158.31,158.34,158.3,158.31,144,0
11/6/2019 14:34,158.31,158.32,158.28,158.3,157,0
11/6/2019 14:35,158.29,158.32,158.28,158.31,145,0
11/6/2019 14:36,158.31,158.33,158.28,158.3,146,0
11/6/2019 14:37,158.3,158.32,158.28,158.31,140,0
11/6/2019 14:38,158.31,158.32,158.29,158.32,106,0
11/6/2019 14:39,158.33,158.33,158.29,158.31,127,0
11/6/2019 14:40,158.31,158.32,158.28,158.28,246,0
11/6/2019 14:41,158.29,158.3,158.27,158.27,192,0
11/6/2019 14:42,158.27,158.28,158.25,158.28,135,0
11/6/2019 14:43,158.27,158.29,158.26,158.28,229,0
11/6/2019 14:44,158.27,158.27,158.22,158.22,268,0
11/6/2019 14:45,158.22,158.24,158.2,158.22,484,0
11/6/2019 14:46,158.22,158.25,158.21,158.21,200,0
11/6/2019 14:47,158.22,158.22,158.18,158.19,216,0
11/6/2019 14:48,158.18,158.2,158.16,158.19,257,0
11/6/2019 14:49,158.18,158.23,158.17,158.22,580,0
11/6/2019 14:50,158.23,158.29,158.23,158.28,1187,0
11/6/2019 14:51,158.28,158.29,158.27,158.28,700,0
11/6/2019 14:52,158.28,158.29,158.24,158.25,886,0
11/6/2019 14:53,158.25,158.27,158.22,158.24,668,0
11/6/2019 14:54,158.24,158.25,158.19,158.21,659,0
11/6/2019 14:55,158.22,158.23,158.19,158.22,1090,0
11/6/2019 14:56,158.22,158.24,158.2,158.22,1676,0
11/6/2019 14:57,158.22,158.23,158.14,158.16,1472,0
11/6/2019 14:58,158.16,158.24,158.16,158.19,1579,0
11/6/2019 14:59,158.2,158.25,158.18,158.21,6158,0
11/7/2019 8:30,159.74,159.97,159.65,159.76,1919,0
